Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
77,0.173913043,0,0.380434783,0,0,0.086956522,0,0.032608696,0,0.282608696,0.043478261,0
78,0.093023256,0,0.360465116,0,0.093023256,0,0,0.151162791,0,0.279069767,0.023255814,0
79,0.173913043,0,0.380434783,0,0,0.086956522,0,0.032608696,0,0.282608696,0.043478261,0
80,0.093023256,0,0.360465116,0,0.093023256,0,0,0.151162791,0,0.279069767,0.023255814,0
81,0.173913043,0,0.380434783,0,0,0.086956522,0,0.032608696,0,0.282608696,0.043478261,0
82,0.093023256,0,0.406976744,0,0.046511628,0.046511628,0,0.104651163,0,0.279069767,0.023255814,0
83,0.179775281,0,0.404494382,0,0.04494382,0.04494382,0,0.078651685,0,0.202247191,0.04494382,0
84,0.103896104,0,0.402597403,0,0.051948052,0,0,0.116883117,0,0.298701299,0.025974026,0
85,0.173913043,0,0.380434783,0,0,0.086956522,0,0.032608696,0,0.282608696,0.043478261,0
86,0.093023256,0,0.360465116,0,0.093023256,0,0,0.151162791,0,0.279069767,0.023255814,0
87,0.173913043,0,0.380434783,0,0,0.086956522,0,0.032608696,0,0.282608696,0.043478261,0
88,0.093023256,0,0.360465116,0,0.093023256,0,0,0.151162791,0,0.279069767,0.023255814,0
89,0.172043011,0,0.376344086,0,0,0.086021505,0,0.032258065,0,0.290322581,0.043010753,0
90,0.084210526,0,0.326315789,0,0.042105263,0.042105263,0,0.136842105,0,0.305263158,0.063157895,0
91,0.177083333,0,0.364583333,0,0.041666667,0.083333333,0,0.072916667,0,0.21875,0.041666667,0
92,0.085106383,0.042553191,0.372340426,0,0.085106383,0.042553191,0,0.095744681,0,0.255319149,0.021276596,0
93,0.260162602,0,0.414634146,0,0.048780488,0,0.056910569,0.048780488,0,0.170731707,0,0
94,0.185483871,0,0.403225806,0.008064516,0.048387097,0,0.056451613,0.048387097,0.008064516,0.241935484,0,0
95,0.255639098,0,0.436090226,0,0.045112782,0,0.060150376,0.045112782,0,0.157894737,0,0
96,0.26119403,0,0.373134328,0,0.044776119,0,0.052238806,0.044776119,0,0.223880597,0,0
97,0.253731343,0,0.440298507,0,0.044776119,0,0.059701493,0.044776119,0,0.156716418,0,0
98,0.263157895,0,0.368421053,0,0.045112782,0,0.052631579,0.045112782,0,0.22556391,0,0
99,0.195121951,0.008130081,0.463414634,0,0.048780488,0,0.06504065,0.048780488,0,0.170731707,0,0
100,0.137614679,0,0.412844037,0,0.055045872,0,0.064220183,0.055045872,0,0.275229358,0,0
101,0,0,0.908045977,0,0,0,0.045977011,0,0,0.045977011,0,0
102,0,0,1,0,0,0,0,0,0,0,0,0
