Measure,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
52,0,0.126299925,0,0.273549359,0,0,0,0.034061794,0.335192163,0,0.23089676,0
53,0,0,0,0.168588922,0,0,0,0,0.501210309,0,0.111348427,0.218852342
54,0,0.383174792,0,0,0.269768133,0,0,0,0.312425684,0,0,0.034631391
55,0,0.037610977,0,0.376594027,0,0,0,0.357707829,0.037610977,0,0.19047619,0
56,0,0,0,0.173899802,0,0,0.035480432,0,0.554895691,0,0.097304705,0.13841937
57,0,0.035329795,0,0.2015163,0,0,0,0,0.384988628,0,0.105989386,0.272175891
58,0,0.312548714,0,0,0.305533905,0,0,0,0.160717069,0,0,0.221200312
59,0,0.187336015,0,0.300332342,0,0,0,0.251180689,0.019765611,0,0.241385342,0
60,0,0.127452471,0,0.276045627,0,0,0,0.034372624,0.276501901,0,0.21581749,0.069809886
61,0,0,0,0.162704411,0,0,0,0,0.419678439,0,0.096056067,0.321561083
62,0,0.37646028,0,0,0.265040888,0,0,0,0.324474299,0,0,0.034024533
63,0,0.035912454,0,0.34217016,0,0,0,0.24784217,0.071824908,0,0.302250308,0
64,0,0.059874085,0,0.192085314,0,0,0.029937042,0,0.46614416,0,0.029937042,0.222022356
65,0,0.07239701,0,0.170954285,0,0,0,0,0.415261603,0,0.060750913,0.28063619
66,0,0.174166088,0,0,0.2426164,0,0,0,0.328266157,0,0,0.254951355
67,0,0.168691496,0,0.170981876,0,0,0,0.344154551,0.046405099,0,0.246564429,0.023202549
68,0,0.085755915,0,0.231665857,0,0,0.007840144,0.059945882,0.341289114,0,0.205786443,0.067716645
69,0,0,0,0.17807966,0,0,0,0,0.516126051,0,0.043064412,0.262729877
70,0,0.283724904,0,0,0.218539086,0,0,0,0.371977787,0,0,0.125758223
71,0,0.117522804,0,0.247047528,0,0,0,0.401728277,0.044743159,0,0.166586654,0.022371579
72,0,0.023811279,0,0.212605971,0,0,0.034353115,0.017176557,0.403096203,0,0.122373756,0.186583118
73,0,0,0,0.38383062,0,0,0,0,0.345328768,0,0.032562365,0.238278248
74,0,0.251269358,0,0.040492511,0.33073115,0,0,0,0.189324702,0,0,0.18818228
75,0,0.163307341,0,0.385317052,0,0,0,0.145946741,0.017139915,0,0.271149036,0.017139915
76,0,0.095726188,0,0.308158005,0,0,0.024336151,0.051789247,0.197206737,0,0.179584008,0.143199664
77,0,0.021237417,0,0.356187086,0,0,0.021237417,0,0.335440707,0,0.042904493,0.22299288
78,0,0.334967617,0,0.060892198,0.303734641,0,0,0,0.2485927,0,0,0.051812844
79,0,0.135858551,0,0.362219582,0,0,0,0.238870641,0.016283458,0,0.230484311,0.016283458
80,0,0.006035925,0,0.309068431,0,0,0.039924369,0,0.382299469,0,0.022980147,0.239691659
81,0,0,0,0.330873137,0,0,0,0,0.438657569,0,0,0.230469294
82,0,0.247120132,0,0.085710368,0.309654416,0,0,0,0.243280307,0,0,0.114234778
83,0,0.182530356,0,0.316882099,0.092636114,0,0,0.225421073,0,0,0.182530356,0
84,0,0.048434086,0,0.348628308,0.028283564,0,0,0.077445982,0.194343287,0,0.091162904,0.211701869
85,0,0,0,0.280929975,0,0,0,0,0.405895378,0,0,0.313174647
86,0,0.306353195,0,0.050071788,0.338478105,0,0.020279971,0,0.222720747,0,0,0.062096195
87,0,0.266142617,0,0.129702414,0,0,0,0.316863185,0.021149167,0,0.244993449,0.021149167
88,0,0.021350482,0,0.367588424,0.029067524,0,0.029967846,0,0.335434084,0,0.014533762,0.202057878
89,0,0,0,0.298083955,0,0,0,0,0.400468042,0,0,0.301448004
90,0,0.151882779,0,0.05703482,0.297148259,0,0.035607374,0,0.259492674,0,0,0.198834095
